order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
7528,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,FUR-FU-10003829,9.24,3,0,2.9568
7527,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,OFF-EN-10001028,71.88,6,0,33.0648
7521,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,TEC-CO-10001046,1399.98,2,0,629.991
7520,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,OFF-LA-10004409,5.76,2,0,2.6496
752,Ca-New-2017-126074,10/2/2017,10/6/2017,Standard Class,RF-19735,OFF-AR-10003478,56.98,7,0,22.792
7519,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,OFF-ST-10004963,15.14,1,0,0.6056
7518,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,TEC-AC-10001013,146.45,5,0,48.3285
7517,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,OFF-BI-10003274,15.92,4,0,7.4824
7516,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,OFF-AP-10000159,214.9,5,0,62.321
7515,US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,OFF-BI-10004236,29.36,2,0,13.5056
7514,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,OFF-AR-10004757,13.12,5,0.2,2.132
7513,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,OFF-ST-10001837,239.456,7,0.2,17.9592
7512,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,FUR-FU-10002937,396.92,5,0.2,148.845
7511,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,OFF-ST-10003455,62.04,5,0.2,4.653
7510,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,TEC-PH-10000560,1889.946,9,0.4,-377.9892
751,Ca-New-2017-126074,10/2/2017,10/6/2017,Standard Class,RF-19735,FUR-FU-10003577,157.74,11,0,56.7864
7509,US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,OFF-PA-10000605,9.248,2,0.2,3.3524
7506,US-2017-106579,6/8/2017,6/13/2017,Standard Class,BW-11200,OFF-BI-10000309,12.176,4,0.8,-18.8728
7504,US-2017-120147,3/30/2017,3/30/2017,Same Day,TB-21400,TEC-PH-10002447,164.792,1,0.2,18.5391
7503,US-2017-120147,3/30/2017,3/30/2017,Same Day,TB-21400,OFF-AR-10000817,6.08,2,0,2.0672
7502,Ca-New-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,TEC-PH-10004977,470.376,3,0.2,52.9173
7501,Ca-New-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,TEC-AC-10000991,140.97,3,0,19.7358
7500,Ca-New-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,FUR-FU-10002960,18.84,3,0,7.9128
750,Ca-New-2017-126074,10/2/2017,10/6/2017,Standard Class,RF-19735,OFF-BI-10003638,58.05,3,0,26.703
7499,Ca-New-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,OFF-AR-10004042,71.92,4,0,20.8568
7498,Ca-New-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,OFF-FA-10000490,4.96,4,0,2.3312
7497,Ca-New-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,FUR-FU-10003601,276.69,3,0,49.8042
7496,Ca-New-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,OFF-BI-10004022,4.448,2,0.2,1.4456
7495,US-2017-160836,9/11/2017,9/16/2017,Standard Class,CC-12475,OFF-AP-10001626,1.556,2,0.8,-4.2012
7494,US-2017-160836,9/11/2017,9/16/2017,Standard Class,CC-12475,FUR-TA-10002855,512.19,5,0.3,-65.853
7493,US-2017-160836,9/11/2017,9/16/2017,Standard Class,CC-12475,OFF-PA-10004239,10.272,3,0.2,3.21
7492,US-2017-118598,11/16/2017,11/16/2017,Same Day,CM-12190,TEC-PH-10002583,119.94,6,0,5.997
7490,Ca-New-2017-157196,11/5/2017,11/9/2017,Standard Class,AA-10645,OFF-PA-10003172,12.96,2,0,6.2208
7486,Ca-New-2017-135111,12/28/2017,1/2/2018,Standard Class,CS-12400,OFF-BI-10004040,25.9,5,0,12.691
7485,Ca-New-2017-135111,12/28/2017,1/2/2018,Standard Class,CS-12400,OFF-AR-10004707,2.48,1,0,0.868
7468,Ca-New-2017-148985,11/11/2017,11/15/2017,Second Class,TB-21190,FUR-FU-10001424,34.92,4,0,11.8728
7454,Ca-New-2017-134796,6/25/2017,7/1/2017,Standard Class,FM-14380,TEC-PH-10003505,148.48,2,0.2,16.704
7453,Ca-New-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,TEC-PH-10002415,1415.76,6,0.2,88.485
7452,Ca-New-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,OFF-BI-10002412,5.8,5,0.8,-10.15
7451,Ca-New-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,FUR-CH-10003774,318.43,5,0.3,-77.333
7450,Ca-New-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,OFF-AR-10000390,9.912,3,0.2,3.2214
7449,Ca-New-2017-115448,11/11/2017,11/14/2017,First Class,MH-18025,FUR-FU-10004090,88.92,5,0.2,14.4495
7448,Ca-New-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,OFF-PA-10000418,419.4,5,0.2,146.79
7447,Ca-New-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,FUR-FU-10004597,22.2,1,0.6,-26.085
7446,Ca-New-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,OFF-PA-10001033,65.584,2,0.2,23.7742
7445,Ca-New-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,OFF-PA-10001166,5.184,1,0.2,1.8144
7441,US-2017-163657,9/2/2017,9/6/2017,Standard Class,JL-15235,FUR-TA-10004607,236.528,2,0.2,-2.9566
7440,US-2017-163657,9/2/2017,9/6/2017,Standard Class,JL-15235,OFF-BI-10000138,18.72,5,0.2,6.552
7425,Ca-New-2017-135069,4/10/2017,4/14/2017,Standard Class,BS-11755,FUR-FU-10003878,36.672,3,0.2,6.4176
7424,Ca-New-2017-135069,4/10/2017,4/14/2017,Standard Class,BS-11755,OFF-AP-10000026,195.104,4,0.2,21.9492
7414,Ca-New-2017-121125,5/30/2017,6/3/2017,Standard Class,MG-17890,FUR-FU-10000820,13.592,1,0.2,-0.3398
7413,Ca-New-2017-121125,5/30/2017,6/3/2017,Standard Class,MG-17890,TEC-AC-10002323,35.36,2,0.2,-3.094
7412,Ca-New-2017-121125,5/30/2017,6/3/2017,Standard Class,MG-17890,TEC-PH-10001619,156.792,1,0.2,17.6391
7408,Ca-New-2017-152079,1/20/2017,1/21/2017,First Class,ML-17410,OFF-LA-10001613,11.52,5,0.2,4.176
7403,Ca-New-2017-168172,8/6/2017,8/10/2017,Standard Class,SH-20395,OFF-SU-10002573,70.12,4,0,21.036
7395,Ca-New-2017-147844,5/2/2017,5/6/2017,Standard Class,DD-13570,OFF-PA-10002713,34.4,5,0,15.824
7394,Ca-New-2017-147844,5/2/2017,5/6/2017,Standard Class,DD-13570,OFF-AR-10001615,59.52,3,0,15.4752
7393,Ca-New-2017-147844,5/2/2017,5/6/2017,Standard Class,DD-13570,OFF-PA-10003016,15.7,5,0,7.065
7392,Ca-New-2017-160031,12/4/2017,12/7/2017,Second Class,LT-16765,OFF-PA-10000241,74.352,3,0.2,23.235
7391,Ca-New-2017-108035,11/29/2017,12/3/2017,Standard Class,TT-21070,FUR-FU-10004017,101.52,5,0.2,19.035
7390,Ca-New-2017-108035,11/29/2017,12/3/2017,Standard Class,TT-21070,FUR-CH-10000454,390.368,2,0.2,48.796
738,Ca-New-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,OFF-BI-10000138,18.72,5,0.2,6.552
7377,US-2017-145597,11/2/2017,11/5/2017,First Class,GG-14650,OFF-AR-10001958,54.336,4,0.2,5.4336
7376,Ca-New-2017-100580,8/13/2017,8/20/2017,Standard Class,MK-17905,OFF-BI-10000069,36.024,3,0.2,11.7078
7375,US-2017-123862,1/7/2017,1/9/2017,Second Class,JF-15190,OFF-FA-10003112,7.89,1,0,3.5505
7374,US-2017-123862,1/7/2017,1/9/2017,Second Class,JF-15190,OFF-SU-10004884,110.11,7,0,31.9319
7373,US-2017-123862,1/7/2017,1/9/2017,Second Class,JF-15190,OFF-ST-10002301,61.02,3,0,0.6102
7372,US-2017-123862,1/7/2017,1/9/2017,Second Class,JF-15190,OFF-ST-10000760,153.78,11,0,44.5962
737,Ca-New-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,FUR-BO-10001619,84.98,1,0,18.6956
7369,Ca-New-2017-161851,4/15/2017,4/17/2017,First Class,BP-11095,OFF-BI-10004654,15.57,3,0.7,-11.937
736,Ca-New-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,OFF-BI-10003291,27.936,4,0.2,9.4284
7355,Ca-New-2017-154102,2/6/2017,2/13/2017,Standard Class,SN-20560,OFF-PA-10001593,29.9,5,0,13.455
7353,Ca-New-2017-152135,3/16/2017,3/18/2017,Second Class,MG-17650,TEC-PH-10003505,445.44,8,0.4,-81.664
7352,Ca-New-2017-141138,11/10/2017,11/16/2017,Standard Class,GH-14425,TEC-AC-10001772,111.79,7,0,43.5981
7351,Ca-New-2017-142125,10/21/2017,10/27/2017,Standard Class,JB-15400,OFF-BI-10003460,21.9,5,0,10.512
7350,Ca-New-2017-142125,10/21/2017,10/27/2017,Standard Class,JB-15400,OFF-BI-10000301,38.82,6,0,19.41
735,Ca-New-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,OFF-BI-10003982,99.696,6,0.2,33.6474
7348,Ca-New-2017-168389,12/11/2017,12/17/2017,Standard Class,DV-13045,FUR-CH-10000225,64.784,1,0.2,-12.147
7347,Ca-New-2017-168389,12/11/2017,12/17/2017,Standard Class,DV-13045,OFF-AR-10001958,13.584,1,0.2,1.3584
7346,Ca-New-2017-168389,12/11/2017,12/17/2017,Standard Class,DV-13045,TEC-PH-10003555,73.568,4,0.2,-16.5528
7345,Ca-New-2017-168389,12/11/2017,12/17/2017,Standard Class,DV-13045,FUR-TA-10004289,721.875,6,0.45,-420
734,Ca-New-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,TEC-AC-10003610,179.97,3,0,86.3856
7338,Ca-New-2017-165155,9/21/2017,9/23/2017,First Class,BM-11575,OFF-ST-10004950,15.51,1,0,3.8775
7333,Ca-New-2017-115119,10/26/2017,10/30/2017,Standard Class,SC-20440,OFF-BI-10003007,81.438,7,0.7,-65.1504
7332,Ca-New-2017-115119,10/26/2017,10/30/2017,Standard Class,SC-20440,TEC-PH-10001433,61.542,1,0.4,-13.3341
733,Ca-New-2017-131954,1/21/2017,1/25/2017,Standard Class,DS-13030,OFF-ST-10000736,242.94,3,0,9.7176
7327,US-2017-128447,11/10/2017,11/17/2017,Standard Class,MC-17845,OFF-BI-10001543,28.792,1,0.2,10.0772
7326,US-2017-128447,11/10/2017,11/17/2017,Standard Class,MC-17845,OFF-AP-10004540,400.8,5,0,112.224
7325,US-2017-126053,12/5/2017,12/8/2017,First Class,CS-11950,OFF-LA-10003766,9.45,3,0,4.536
7324,US-2017-126053,12/5/2017,12/8/2017,First Class,CS-11950,FUR-FU-10001934,41.96,2,0,10.9096
7323,Ca-New-2017-167626,9/3/2017,9/7/2017,Standard Class,MY-18295,TEC-AC-10004353,100.8,2,0.2,21.42
7322,Ca-New-2017-167626,9/3/2017,9/7/2017,Standard Class,MY-18295,OFF-PA-10003424,8.904,3,0.2,3.339
7321,Ca-New-2017-100097,11/26/2017,11/29/2017,Second Class,MN-17935,FUR-FU-10003623,135.3,5,0,37.884
7320,Ca-New-2017-100097,11/26/2017,11/29/2017,Second Class,MN-17935,TEC-PH-10002310,979.95,5,0,264.5865
7319,Ca-New-2017-158120,11/17/2017,11/21/2017,Standard Class,KH-16330,OFF-BI-10002813,4.158,7,0.7,-3.465
7318,Ca-New-2017-158120,11/17/2017,11/21/2017,Standard Class,KH-16330,OFF-PA-10003205,19.608,3,0.2,6.6177
7316,Ca-New-2017-115322,5/11/2017,5/16/2017,Second Class,ZC-21910,OFF-AR-10004456,43.92,3,0,12.7368
7310,Ca-New-2017-112172,6/10/2017,6/14/2017,Second Class,MM-18280,OFF-FA-10004395,14.13,3,0,0.7065
7305,US-2017-117450,9/4/2017,9/8/2017,Standard Class,DO-13645,OFF-PA-10000289,10.368,2,0.2,3.6288
7304,US-2017-117450,9/4/2017,9/8/2017,Standard Class,DO-13645,FUR-CH-10003817,97.184,2,0.2,6.074
7293,Ca-New-2017-109183,12/4/2017,12/9/2017,Standard Class,LR-16915,TEC-MA-10001856,649,2,0.5,-272.58
7286,Ca-New-2017-151183,10/14/2017,10/19/2017,Standard Class,BK-11260,TEC-AC-10003614,46.36,4,0,15.2988
7285,Ca-New-2017-169439,9/9/2017,9/13/2017,Standard Class,LC-17140,FUR-FU-10000723,66.112,2,0.2,-9.0904
7284,Ca-New-2017-169439,9/9/2017,9/13/2017,Standard Class,LC-17140,OFF-AR-10001374,25.92,5,0.2,3.888
7283,Ca-New-2017-155936,6/22/2017,6/29/2017,Standard Class,JK-15730,OFF-BI-10002432,3.036,3,0.8,-5.0094
7282,Ca-New-2017-159282,10/16/2017,10/21/2017,Standard Class,GH-14410,TEC-MA-10001148,599.985,5,0.7,-479.988
727,Ca-New-2017-144113,9/16/2017,9/20/2017,Standard Class,JF-15355,TEC-PH-10002170,55.992,1,0.2,5.5992
7268,Ca-New-2017-122987,8/16/2017,8/16/2017,Same Day,SJ-20215,OFF-ST-10004950,67.136,4,0.2,-0.8392
7267,Ca-New-2017-122987,8/16/2017,8/16/2017,Same Day,SJ-20215,OFF-BI-10002824,13.428,3,0.7,-11.19
7265,Ca-New-2017-122056,6/13/2017,6/17/2017,Standard Class,PG-18895,OFF-AR-10004260,181.86,7,0,50.9208
7264,Ca-New-2017-156363,10/22/2017,10/28/2017,Standard Class,ML-17395,OFF-EN-10003068,31.68,4,0.2,11.088
7263,Ca-New-2017-156363,10/22/2017,10/28/2017,Standard Class,ML-17395,TEC-PH-10003988,32.7,5,0.4,-6.54
7262,Ca-New-2017-137001,6/10/2017,6/13/2017,Second Class,GZ-14545,OFF-AR-10001231,14.7,7,0,4.116
726,Ca-New-2017-144113,9/16/2017,9/20/2017,Standard Class,JF-15355,OFF-EN-10001141,17.568,2,0.2,6.3684
7246,Ca-New-2017-145807,2/9/2017,2/13/2017,Standard Class,SB-20170,OFF-ST-10001370,354.9,5,0,17.745
7245,US-2017-151127,5/22/2017,5/25/2017,First Class,RL-19615,OFF-AR-10002445,49.56,7,0,18.8328
7244,Ca-New-2017-118892,8/17/2017,8/22/2017,Second Class,TP-21415,FUR-CH-10002024,4416.174,9,0.3,-630.882
7243,Ca-New-2017-136651,4/23/2017,4/25/2017,Second Class,JF-15355,FUR-FU-10004864,24.14,2,0,7.9662
7242,Ca-New-2017-136651,4/23/2017,4/25/2017,Second Class,JF-15355,OFF-BI-10003638,92.88,6,0.2,30.186
7241,Ca-New-2017-136651,4/23/2017,4/25/2017,Second Class,JF-15355,FUR-FU-10002445,66.36,7,0,26.544
7233,Ca-New-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,OFF-PA-10003673,27.12,4,0,12.4752
7232,Ca-New-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,OFF-AP-10001564,465.16,2,0,120.9416
7231,Ca-New-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,OFF-BI-10002353,30.88,2,0,15.44
7228,Ca-New-2017-127397,2/24/2017,2/28/2017,Standard Class,ES-14080,TEC-AC-10003033,1319.8,5,0.2,214.4675
7227,Ca-New-2017-127397,2/24/2017,2/28/2017,Standard Class,ES-14080,OFF-PA-10001125,123.92,5,0.2,38.725
7223,Ca-New-2017-113075,9/2/2017,9/6/2017,Standard Class,MC-18100,TEC-AC-10003441,40.68,3,0.2,-7.119
7222,US-2017-104437,1/27/2017,1/31/2017,Standard Class,TG-21310,TEC-PH-10000193,137.94,3,0,35.8644
7221,Ca-New-2017-154760,1/9/2017,1/13/2017,Standard Class,BP-11290,OFF-BI-10004632,274.491,3,0.7,-228.7425
7214,Ca-New-2017-154949,10/15/2017,10/19/2017,Standard Class,MC-17275,OFF-LA-10002034,14.73,3,0,7.2177
7207,Ca-New-2017-137414,10/2/2017,10/6/2017,Standard Class,CM-12115,TEC-MA-10002930,369.16,11,0.2,32.3015
7206,Ca-New-2017-137414,10/2/2017,10/6/2017,Standard Class,CM-12115,FUR-FU-10001424,17.46,2,0,5.9364
72,Ca-New-2017-114440,9/14/2017,9/17/2017,Second Class,TB-21520,OFF-PA-10004675,19.05,3,0,8.763
7189,Ca-New-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,OFF-AP-10001563,38.864,4,0.8,-99.1032
7188,Ca-New-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,FUR-FU-10003247,16.784,2,0.6,-22.2388
7187,Ca-New-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,FUR-CH-10002017,74.592,4,0.3,-2.1312
7186,Ca-New-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,OFF-AR-10003183,8.016,3,0.2,1.002
7185,Ca-New-2017-133102,8/17/2017,8/24/2017,Standard Class,ED-13885,OFF-SU-10000432,5.552,2,0.2,-1.041
7184,Ca-New-2017-128853,4/21/2017,4/23/2017,First Class,JM-15250,FUR-CH-10004218,908.82,9,0,227.205
7183,Ca-New-2017-150609,4/30/2017,5/4/2017,Standard Class,NZ-18565,OFF-BI-10002071,23.24,5,0.2,7.553
718,Ca-New-2017-108910,9/24/2017,9/29/2017,Standard Class,KC-16540,FUR-FU-10002253,103.056,3,0.2,24.4758
7179,Ca-New-2017-133067,5/4/2017,5/10/2017,Standard Class,MY-18295,OFF-BI-10003694,9.396,3,0.7,-7.5168
7178,Ca-New-2017-133067,5/4/2017,5/10/2017,Standard Class,MY-18295,OFF-BI-10002897,2.202,2,0.7,-1.5414
7177,US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,OFF-ST-10000344,32.232,3,0.2,2.4174
7176,US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,OFF-AP-10001205,87.168,8,0.8,-226.6368
7175,US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,OFF-PA-10002581,74.352,3,0.2,23.235
7174,US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,TEC-CO-10002313,2399.96,5,0.2,569.9905
7173,US-2017-141677,3/26/2017,3/30/2017,Standard Class,HK-14890,TEC-AC-10000158,143.96,5,0.2,1.7995
7172,Ca-New-2017-125381,4/25/2017,4/27/2017,Second Class,SG-20605,TEC-AC-10000158,107.97,3,0,22.6737
7171,US-2017-168613,10/8/2017,10/14/2017,Standard Class,GM-14440,FUR-CH-10002372,145.764,2,0.1,3.2392
7157,Ca-New-2017-126718,4/29/2017,5/4/2017,Standard Class,KT-16480,OFF-LA-10004055,4.91,1,0,2.4059
7152,Ca-New-2017-142909,12/22/2017,12/25/2017,Second Class,AG-10330,FUR-TA-10003008,182.55,2,0.5,-135.087
7151,Ca-New-2017-100412,12/22/2017,12/26/2017,Standard Class,SR-20425,FUR-CH-10002647,141.96,2,0,35.49
715,US-2017-100048,5/19/2017,5/24/2017,Standard Class,RS-19765,TEC-AC-10001606,299.97,3,0,113.9886
7147,US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,OFF-ST-10004946,43.28,1,0.2,3.246
7146,US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,FUR-TA-10004086,154.764,3,0.4,-46.4292
7145,US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,OFF-BI-10002794,12.294,1,0.7,-8.6058
7144,US-2017-141558,3/11/2017,3/16/2017,Standard Class,MH-17290,TEC-PH-10002555,776.85,5,0.4,-181.265
7142,Ca-New-2017-128783,9/7/2017,9/7/2017,Same Day,TG-21640,FUR-FU-10003623,135.3,5,0,37.884
7141,Ca-New-2017-128783,9/7/2017,9/7/2017,Same Day,TG-21640,TEC-AC-10002473,113.52,4,0,46.5432
714,US-2017-100048,5/19/2017,5/24/2017,Standard Class,RS-19765,TEC-PH-10003012,307.98,2,0,89.3142
7136,Ca-New-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,FUR-CH-10004287,828.6,3,0,240.294
7135,Ca-New-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,TEC-PH-10001819,89.98,2,0,43.1904
7134,Ca-New-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,FUR-FU-10001473,27.46,2,0,9.8856
7133,Ca-New-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,TEC-PH-10002624,1879.96,4,0,545.1884
7132,Ca-New-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,FUR-TA-10001039,257.94,3,0,67.0644
713,US-2017-100048,5/19/2017,5/24/2017,Standard Class,RS-19765,OFF-AP-10001154,281.34,6,0,109.7226
7123,Ca-New-2017-166926,12/1/2017,12/8/2017,Standard Class,SO-20335,FUR-BO-10002598,141.96,2,0,41.1684
7122,Ca-New-2017-166926,12/1/2017,12/8/2017,Standard Class,SO-20335,OFF-PA-10001593,41.86,7,0,18.837
7120,Ca-New-2017-118122,11/17/2017,11/24/2017,Standard Class,GG-14650,OFF-BI-10002103,13.904,2,0.2,4.5188
712,Ca-New-2017-146136,9/3/2017,9/7/2017,Standard Class,AP-10915,OFF-EN-10001219,24.448,4,0.2,8.8624
7119,Ca-New-2017-104906,2/13/2017,2/17/2017,Standard Class,JP-15460,OFF-PA-10001184,17.94,3,0,8.7906
7107,Ca-New-2017-128944,6/19/2017,6/21/2017,Second Class,KH-16330,TEC-AC-10001553,122.328,9,0.2,1.5291
7106,Ca-New-2017-128944,6/19/2017,6/21/2017,Second Class,KH-16330,FUR-FU-10004909,38.784,3,0.2,7.272
7105,Ca-New-2017-128944,6/19/2017,6/21/2017,Second Class,KH-16330,FUR-CH-10000785,760.116,6,0.3,-43.4352
7104,Ca-New-2017-147410,9/4/2017,9/8/2017,Standard Class,EJ-14155,OFF-ST-10003805,421.1,2,0,105.275
7099,Ca-New-2017-144596,11/6/2017,11/10/2017,Standard Class,CD-11980,OFF-PA-10003302,318.96,9,0,149.9112
7090,Ca-New-2017-118864,6/15/2017,6/19/2017,Second Class,KH-16690,TEC-PH-10001809,119.96,1,0.2,7.4975
7088,US-2017-143175,8/3/2017,8/6/2017,Second Class,GA-14515,OFF-ST-10003123,99.87,3,0,23.9688
7087,Ca-New-2017-112004,9/25/2017,9/28/2017,First Class,AH-10075,OFF-SU-10000157,190.896,2,0.2,-42.9516
7086,Ca-New-2017-112004,9/25/2017,9/28/2017,First Class,AH-10075,OFF-BI-10003476,8.595,5,0.7,-6.303
7085,Ca-New-2017-118724,7/21/2017,7/25/2017,Second Class,AR-10825,TEC-PH-10002549,1626.192,9,0.2,121.9644
7084,Ca-New-2017-118724,7/21/2017,7/25/2017,Second Class,AR-10825,OFF-AR-10003469,3.52,2,0,1.6896
7065,Ca-New-2017-169474,2/4/2017,2/9/2017,Standard Class,JF-15355,OFF-AP-10003971,32.67,3,0,8.4942
7064,Ca-New-2017-127712,8/31/2017,9-Jun-17,Standard Class,MG-17890,OFF-SU-10002522,6.208,2,0.2,0.6984
7045,US-2017-165358,7/18/2017,7/23/2017,Standard Class,SV-20365,OFF-SU-10004768,9.184,2,0.2,1.148
7044,US-2017-165358,7/18/2017,7/23/2017,Standard Class,SV-20365,FUR-CH-10002647,198.744,4,0.3,-14.196
7043,US-2017-165358,7/18/2017,7/23/2017,Standard Class,SV-20365,TEC-CO-10001943,599.97,5,0.4,69.9965
7042,Ca-New-2017-103443,12/17/2017,12/23/2017,Standard Class,AT-10735,FUR-FU-10000308,124.36,2,0,27.3592
7041,Ca-New-2017-103443,12/17/2017,12/23/2017,Standard Class,AT-10735,OFF-BI-10001617,24.816,3,0.2,8.3754
7040,Ca-New-2017-103443,12/17/2017,12/23/2017,Standard Class,AT-10735,OFF-ST-10002276,166.72,2,0,41.68
7039,Ca-New-2017-161970,9/22/2017,9/27/2017,Standard Class,PB-19105,OFF-AR-10003896,17.94,3,0,6.4584
7038,Ca-New-2017-161970,9/22/2017,9/27/2017,Standard Class,PB-19105,OFF-PA-10004255,12.96,2,0,6.2208
7036,Ca-New-2017-119494,11/9/2017,11/13/2017,Standard Class,JE-15610,FUR-CH-10004675,523.392,3,0.2,52.3392
7028,Ca-New-2017-131653,1/29/2017,2/5/2017,Standard Class,RD-19585,OFF-LA-10001045,5.22,2,0,2.4012
7027,US-2017-101840,2/6/2017,2/12/2017,Standard Class,SP-20545,OFF-BI-10000279,46.24,4,0.2,15.606
7026,US-2017-101840,2/6/2017,2/12/2017,Standard Class,SP-20545,TEC-PH-10002538,227.46,6,0,65.9634
702,Ca-New-2017-114552,9/2/2017,9/8/2017,Standard Class,Dl-13600,FUR-FU-10002960,15.072,3,0.2,4.1448
7014,Ca-New-2017-141201,12/9/2017,12/11/2017,Second Class,DB-12910,FUR-BO-10001519,148.257,3,0.15,15.6978
7001,Ca-New-2017-123687,5/26/2017,5/29/2017,First Class,KC-16675,OFF-SU-10004498,25.76,2,0,0.7728
7000,Ca-New-2017-123687,5/26/2017,5/29/2017,First Class,KC-16675,OFF-AP-10002670,208.44,3,0,62.532
6998,Ca-New-2017-117443,12/23/2017,12/25/2017,Second Class,JB-15400,OFF-PA-10004475,175.872,4,0.2,63.7536
6997,Ca-New-2017-117443,12/23/2017,12/25/2017,Second Class,JB-15400,OFF-BI-10004002,13.84,4,0.8,-22.144
6990,Ca-New-2017-165099,12/11/2017,12/13/2017,First Class,DK-13375,OFF-AP-10001634,1.392,2,0.8,-3.7584
6989,Ca-New-2017-158561,11/11/2017,11/16/2017,Second Class,BB-11545,OFF-AP-10002651,1158.12,5,0.2,130.2885
6980,Ca-New-2017-149076,1/14/2017,1/19/2017,Standard Class,SO-20335,OFF-PA-10000483,154.9,5,0,69.705
6979,Ca-New-2017-155159,11/25/2017,11/29/2017,Second Class,DL-13315,OFF-PA-10003724,48.87,9,0,23.9463
6975,Ca-New-2017-146185,9/15/2017,9/19/2017,Standard Class,CC-12145,OFF-AR-10002987,31.744,2,0.2,8.3328
6974,Ca-New-2017-153822,9/19/2017,9/25/2017,Standard Class,AB-10105,OFF-BI-10001460,18.18,4,0.7,-13.938
6973,Ca-New-2017-153822,9/19/2017,9/25/2017,Standard Class,AB-10105,TEC-PH-10002415,471.92,2,0.2,29.495
6972,Ca-New-2017-153822,9/19/2017,9/25/2017,Standard Class,AB-10105,TEC-AC-10000109,89.584,2,0.2,4.4792
6971,Ca-New-2017-153822,9/19/2017,9/25/2017,Standard Class,AB-10105,OFF-ST-10000321,12.624,2,0.2,-2.5248
6962,Ca-New-2017-162096,11/10/2017,11/10/2017,Same Day,TB-21190,OFF-AR-10002221,7.8,3,0,2.106
6951,Ca-New-2017-143021,11/19/2017,11/19/2017,Same Day,AP-10720,FUR-TA-10001676,79.974,3,0.4,-29.3238
6950,Ca-New-2017-143021,11/19/2017,11/19/2017,Same Day,AP-10720,OFF-BI-10001628,58.408,7,0.2,18.2525
6943,Ca-New-2017-107132,6/26/2017,6/30/2017,Standard Class,SC-20260,OFF-PA-10003790,68.52,3,0,31.5192
6942,Ca-New-2017-107132,6/26/2017,6/30/2017,Standard Class,SC-20260,OFF-ST-10001490,713.88,4,0,214.164
