order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
1301,Ca-New-2016-137043,12/23/2016,12/25/2016,Second Class,LC-17140,FUR-FU-10003664,572.76,6,0,166.1004
1302,Ca-New-2016-137043,12/23/2016,12/25/2016,Second Class,LC-17140,FUR-FU-10003664,286.38,3,0,83.0502
1303,Ca-New-2015-115847,9/19/2015,9/24/2015,Second Class,TC-21535,FUR-BO-10003433,61.96,2,0,4.3372
1306,Ca-New-2016-101966,7/14/2016,7/16/2016,Second Class,BM-11785,TEC-PH-10003437,419.944,7,0.2,52.493
1307,Ca-New-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,OFF-PA-10002986,46.76,7,0,22.4448
1308,Ca-New-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,OFF-BI-10000320,17.712,3,0.2,6.4206
1309,Ca-New-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,OFF-AP-10003971,21.78,2,0,5.6628
1310,Ca-New-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,OFF-ST-10001469,161.94,3,0,9.7164
1311,Ca-New-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,FUR-CH-10003846,161.568,2,0.2,-8.0784
1312,Ca-New-2016-141082,12/9/2016,12/13/2016,Standard Class,FM-14380,OFF-LA-10001404,3.69,1,0,1.7343
1313,Ca-New-2016-141082,12/9/2016,12/13/2016,Standard Class,FM-14380,OFF-LA-10001474,122.12,4,0,56.1752
1314,US-2016-134488,9/24/2016,10/1/2016,Standard Class,PK-19075,FUR-CH-10003199,155.372,2,0.3,-13.3176
1315,Ca-New-2016-145919,12/18/2016,12/23/2016,Standard Class,HG-14965,OFF-PA-10003072,38.88,6,0,18.6624
1316,Ca-New-2016-145919,12/18/2016,12/23/2016,Standard Class,HG-14965,FUR-FU-10004960,183.84,8,0,62.5056
1317,Ca-New-2016-145919,12/18/2016,12/23/2016,Standard Class,HG-14965,OFF-SU-10003505,579.3,5,0,28.965
1327,Ca-New-2015-120439,6/14/2015,6/18/2015,Standard Class,AD-10180,FUR-FU-10001867,51.072,6,0.2,5.1072
1328,Ca-New-2016-128258,3/30/2016,4/1/2016,First Class,CP-12085,OFF-PA-10004156,11.34,1,0,5.5566
1330,Ca-New-2016-142762,5/23/2016,5/27/2016,Standard Class,LD-17005,FUR-FU-10003691,37.05,3,0,16.302
1336,Ca-New-2016-122133,5/16/2016,5/23/2016,Standard Class,JR-15670,OFF-ST-10002574,552.56,4,0,0
1344,Ca-New-2015-131758,5/28/2015,6/1/2015,Standard Class,KB-16315,OFF-AR-10000411,47.82,3,0,14.346
1345,Ca-New-2015-131758,5/28/2015,6/1/2015,Standard Class,KB-16315,OFF-LA-10000262,13.05,5,0,6.003
1352,Ca-New-2016-162901,3/28/2016,3/31/2016,First Class,AS-10045,OFF-ST-10000649,31.4,2,0,7.85
1358,Ca-New-2016-145247,5/5/2016,5/7/2016,First Class,ND-18370,OFF-PA-10003641,79.14,3,0,36.4044
1370,US-2015-103471,12/24/2015,12/28/2015,Standard Class,JR-15670,FUR-BO-10002613,590.058,7,0.7,-786.744
1371,US-2015-103471,12/24/2015,12/28/2015,Standard Class,JR-15670,OFF-AR-10003405,14.04,3,0.2,1.5795
1375,Ca-New-2015-120362,9/14/2015,9/19/2015,Standard Class,CA-12265,FUR-TA-10003008,912.75,5,0,118.6575
1382,US-2016-100566,9/3/2016,9/9/2016,Standard Class,JK-16120,FUR-FU-10003394,83.952,3,0.6,-90.2484
1383,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,OFF-ST-10002344,80.98,1,0,1.6196
1384,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,OFF-PA-10001289,348.84,9,0,170.9316
1385,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,OFF-FA-10000053,9.45,5,0,0.189
1386,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,FUR-FU-10004091,18.84,3,0,7.1592
1387,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,FUR-BO-10004015,239.98,2,0,52.7956
1388,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,OFF-EN-10003001,167.96,2,0,78.9412
1389,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,TEC-PH-10000215,104.85,3,0,28.3095
1390,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,TEC-PH-10003645,484.83,3,0,126.0558
1391,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,OFF-PA-10000357,122.97,3,0,60.2553
1392,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,OFF-ST-10004804,154.44,3,0,1.5444
1393,US-2016-108504,2/5/2016,2/5/2016,Same Day,PP-18955,OFF-PA-10003892,342.37,7,0,160.9139
1397,Ca-New-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,OFF-BI-10000822,17.216,4,0.2,6.0256
1398,Ca-New-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,OFF-PA-10004971,11.56,2,0,5.6644
1399,Ca-New-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,TEC-AC-10002323,88.4,4,0,11.492
1400,Ca-New-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,OFF-PA-10004888,6.48,1,0,3.1104
1401,Ca-New-2016-159212,11/1/2016,11/5/2016,Standard Class,KM-16375,TEC-PH-10003988,21.8,2,0,6.104
1402,Ca-New-2016-159212,11/1/2016,11/5/2016,Standard Class,KM-16375,OFF-EN-10002230,251.79,3,0,118.3413
1403,US-2016-161396,4/19/2016,4/25/2016,Standard Class,GM-14455,FUR-TA-10002622,205.176,2,0.4,-58.1332
1404,US-2016-161396,4/19/2016,4/25/2016,Standard Class,GM-14455,OFF-PA-10000418,419.4,5,0.2,146.79
1408,Ca-New-2016-130407,9/2/2016,9/6/2016,Standard Class,KD-16270,OFF-AR-10002240,75.48,2,0,19.6248
1409,Ca-New-2016-130407,9/2/2016,9/6/2016,Standard Class,KD-16270,FUR-FU-10001967,39.98,2,0,9.995
1410,US-2016-122245,9/25/2016,9/30/2016,Standard Class,AB-10105,FUR-TA-10002356,393.165,3,0.5,-204.4458
1412,Ca-New-2016-136329,7/9/2016,7/13/2016,Standard Class,JD-15895,FUR-CH-10002335,408.006,2,0.1,72.5344
1413,Ca-New-2016-136329,7/9/2016,7/13/2016,Standard Class,JD-15895,FUR-FU-10000723,165.28,4,0,14.8752
1417,Ca-New-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,TEC-PH-10002922,946.344,7,0.2,118.293
1418,Ca-New-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,TEC-AC-10004353,151.2,3,0.2,32.13
1419,Ca-New-2015-126697,9/21/2015,9/24/2015,First Class,SV-20815,FUR-FU-10001706,4.928,4,0.6,-1.4784
1420,Ca-New-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,OFF-PA-10000501,86.272,4,0.2,31.2736
1421,Ca-New-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,OFF-BI-10000778,72.588,2,0.7,-48.392
1422,Ca-New-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,OFF-AP-10004980,60.672,2,0.2,14.4096
1423,Ca-New-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,OFF-BI-10003984,77.031,9,0.7,-59.0571
1424,Ca-New-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,OFF-ST-10000798,119.904,6,0.2,-1.4988
1425,Ca-New-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,TEC-PH-10001750,263.96,5,0.2,23.0965
1426,Ca-New-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,OFF-ST-10002743,363.648,4,0.2,-86.3664
1427,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,OFF-BI-10002949,9.728,2,0.2,3.2832
1428,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,OFF-EN-10002600,14.75,5,0,7.08
1429,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,OFF-BI-10003708,29.8,5,0.2,9.3125
1430,US-2015-164448,10/31/2015,11/4/2015,Second Class,DK-12835,OFF-LA-10003510,427.42,14,0,196.6132
1435,US-2016-153129,12/26/2016,12/30/2016,Standard Class,FP-14320,OFF-PA-10003673,33.9,5,0,15.594
1438,Ca-New-2015-139731,10/15/2015,10/15/2015,Same Day,JE-15745,TEC-AC-10004975,263.88,3,0.2,42.8805
1439,Ca-New-2015-139731,10/15/2015,10/15/2015,Same Day,JE-15745,FUR-CH-10002024,2453.43,5,0.3,-350.49
1444,Ca-New-2015-166135,10/1/2015,10/6/2015,Standard Class,SC-20440,OFF-ST-10002974,139.424,4,0.2,17.428
1445,Ca-New-2016-133725,5/23/2016,5/28/2016,Standard Class,KL-16645,TEC-PH-10004165,1979.928,9,0.2,148.4946
1450,Ca-New-2015-145821,5/1/2015,5/7/2015,Standard Class,JB-15400,TEC-PH-10004348,88.752,3,0.2,11.094
1451,US-2015-160150,7/19/2015,7/20/2015,First Class,TS-21085,OFF-BI-10004352,2.025,1,0.7,-1.35
1452,Ca-New-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,OFF-PA-10001685,70.98,7,0,34.7802
1453,Ca-New-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,OFF-BI-10000666,91.68,3,0,45.84
1454,Ca-New-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,OFF-BI-10004352,33.75,5,0,16.875
1455,Ca-New-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,TEC-MA-10000010,3040,8,0,1459.2
1458,Ca-New-2015-111297,8/17/2015,8/21/2015,Standard Class,SC-20440,OFF-BI-10002412,52.2,9,0,23.49
1459,Ca-New-2016-123722,9/25/2016,10/1/2016,Standard Class,NH-18610,OFF-LA-10001569,15.936,4,0.2,5.1792
1461,Ca-New-2015-119907,12/1/2015,12/8/2015,Standard Class,LC-17140,OFF-BI-10001765,55.424,2,0.2,19.3984
1462,US-2016-128902,3/11/2016,3/15/2016,Standard Class,MB-18085,FUR-TA-10001095,244.006,2,0.3,-31.3722
1463,Ca-New-2016-152289,8/26/2016,8/28/2016,First Class,LC-16930,TEC-AC-10004571,159.984,2,0.2,43.9956
1464,Ca-New-2016-152289,8/26/2016,8/28/2016,First Class,LC-16930,FUR-CH-10002126,1024.716,6,0.3,-29.2776
1465,US-2016-104794,12/16/2016,12/19/2016,First Class,KD-16495,OFF-FA-10001754,3.68,2,0,1.8032
1468,Ca-New-2015-100769,5/16/2015,5/16/2015,Same Day,TH-21550,TEC-AC-10002402,255.968,4,0.2,31.996
1472,US-2015-161466,9/24/2015,9/27/2015,Second Class,ON-18715,OFF-AR-10000634,6.848,2,0.2,0.5992
1474,US-2015-105676,12/1/2015,12/2/2015,Same Day,NM-18520,FUR-FU-10004270,6.688,4,0.6,-4.0128
1475,Ca-New-2016-113138,11/19/2016,11/25/2016,Standard Class,NP-18685,OFF-AR-10003770,17.28,6,0,5.0112
1476,Ca-New-2016-113138,11/19/2016,11/25/2016,Standard Class,NP-18685,OFF-BI-10000320,17.712,3,0.2,6.4206
1478,Ca-New-2016-121958,11/13/2016,11/17/2016,Standard Class,CS-12505,OFF-SU-10000381,52.136,7,0.2,5.8653
1480,US-2016-108455,12/2/2016,12/8/2016,Standard Class,MK-18160,OFF-PA-10002262,25.92,4,0,12.4416
1481,US-2016-108455,12/2/2016,12/8/2016,Standard Class,MK-18160,OFF-PA-10002464,40.46,7,0,19.8254
1482,US-2016-108455,12/2/2016,12/8/2016,Standard Class,MK-18160,OFF-ST-10002214,33.87,3,0,8.8062
1485,US-2016-108098,10/14/2016,10/18/2016,Standard Class,CP-12340,TEC-AC-10000865,177,3,0,30.09
1487,Ca-New-2015-140410,11/3/2015,11/7/2015,Standard Class,CM-12655,TEC-PH-10003580,1212.848,7,0.2,106.1242
1488,Ca-New-2015-140410,11/3/2015,11/7/2015,Standard Class,CM-12655,TEC-AC-10001109,89.97,3,0,37.7874
1489,Ca-New-2015-140410,11/3/2015,11/7/2015,Standard Class,CM-12655,FUR-FU-10003347,42.6,3,0,16.614
1499,Ca-New-2016-141586,10/17/2016,10/20/2016,First Class,NK-18490,OFF-BI-10003981,18.16,5,0.2,6.583
1503,Ca-New-2016-100468,11/24/2016,12/1/2016,Standard Class,AT-10435,TEC-PH-10001300,33.52,2,0.2,3.352
1504,Ca-New-2016-100468,11/24/2016,12/1/2016,Standard Class,AT-10435,FUR-FU-10000010,9.94,2,0,3.0814
1505,Ca-New-2015-153388,8/1/2015,8/7/2015,Standard Class,PC-19000,OFF-AR-10001868,6.72,4,0,3.36
1506,Ca-New-2015-153388,8/1/2015,8/7/2015,Standard Class,PC-19000,FUR-TA-10003715,1004.976,6,0.2,-175.8708
1508,Ca-New-2016-134208,9/17/2016,9/23/2016,Standard Class,CS-12505,TEC-MA-10004458,396,4,0,190.08
1522,Ca-New-2015-144806,12/6/2015,12/11/2015,Standard Class,GH-14425,FUR-FU-10002253,206.112,6,0.2,48.9516
1523,Ca-New-2015-144806,12/6/2015,12/11/2015,Standard Class,GH-14425,OFF-PA-10002586,19.92,5,0.2,6.723
1524,Ca-New-2015-144806,12/6/2015,12/11/2015,Standard Class,GH-14425,OFF-PA-10003039,198.272,8,0.2,61.96
1525,Ca-New-2015-144806,12/6/2015,12/11/2015,Standard Class,GH-14425,OFF-ST-10004804,247.104,6,0.2,-58.6872
1526,Ca-New-2015-144806,12/6/2015,12/11/2015,Standard Class,GH-14425,OFF-AR-10004042,86.304,6,0.2,9.7092
1527,Ca-New-2016-122392,7/22/2016,7/27/2016,Standard Class,CJ-12010,OFF-AR-10002221,4.16,2,0.2,0.364
1528,Ca-New-2016-122392,7/22/2016,7/27/2016,Standard Class,CJ-12010,FUR-FU-10002456,11.648,2,0.2,3.3488
1529,Ca-New-2015-148432,11/7/2015,11/10/2015,Second Class,MC-18130,OFF-FA-10004968,26.18,7,0,0.5236
1530,Ca-New-2015-148432,11/7/2015,11/10/2015,Second Class,MC-18130,OFF-PA-10001274,7.3,2,0,3.431
1531,Ca-New-2015-103793,3/26/2015,3/31/2015,Standard Class,BV-11245,OFF-PA-10001125,74.352,3,0.2,23.235
1534,Ca-New-2016-139885,12/4/2016,12/8/2016,Standard Class,EB-13840,OFF-ST-10003324,212.88,6,0,0
1536,Ca-New-2016-112389,10/29/2016,11/2/2016,Standard Class,JM-15655,OFF-ST-10000419,40.74,3,0,0.4074
1537,Ca-New-2016-112389,10/29/2016,11/2/2016,Standard Class,JM-15655,OFF-AP-10001626,11.67,3,0,3.0342
1546,Ca-New-2014-150245,12/31/2014,1/4/2015,Second Class,PC-18745,FUR-BO-10002613,1573.488,7,0.2,196.686
1547,Ca-New-2015-111395,11/23/2015,11/27/2015,Standard Class,VB-21745,OFF-PA-10000994,335.52,4,0.2,117.432
1548,Ca-New-2015-111395,11/23/2015,11/27/2015,Standard Class,VB-21745,OFF-BI-10002867,23.912,2,0.8,-40.6504
1549,Ca-New-2015-111395,11/23/2015,11/27/2015,Standard Class,VB-21745,OFF-ST-10001291,27.056,2,0.2,2.3674
1552,Ca-New-2016-159345,6/17/2016,6/22/2016,Standard Class,IG-15085,OFF-PA-10000806,111.96,2,0,54.8604
1555,Ca-New-2015-111507,2/6/2015,2/13/2015,Standard Class,VW-21775,OFF-AR-10001315,5.28,3,0,1.5312
1557,Ca-New-2016-109176,5/9/2016,5/15/2016,Standard Class,JW-16075,OFF-EN-10003134,9.344,1,0.2,3.504
1558,Ca-New-2016-109176,5/9/2016,5/15/2016,Standard Class,JW-16075,OFF-AR-10001955,79.36,5,0.2,9.92
1559,Ca-New-2015-112116,3/16/2015,3/18/2015,Second Class,JE-15475,FUR-TA-10001039,171.96,2,0,44.7096
1560,Ca-New-2016-126809,4/9/2016,4/13/2016,Standard Class,EB-13750,OFF-BI-10003712,35.352,9,0.2,12.8151
1564,Ca-New-2015-158554,11/9/2015,11/9/2015,Same Day,CM-12190,OFF-PA-10004000,11.352,3,0.2,4.1151
1566,Ca-New-2015-132101,3/19/2015,3/25/2015,Standard Class,JO-15550,TEC-PH-10004539,453.576,3,0.2,39.6879
1567,Ca-New-2015-129112,11/29/2015,11/30/2015,First Class,AW-10840,TEC-AC-10003038,21.48,3,0.2,-0.2685
1568,Ca-New-2015-129112,11/29/2015,11/30/2015,First Class,AW-10840,OFF-BI-10000088,8.784,4,0.8,-13.6152
1577,Ca-New-2016-109057,4/22/2016,4/27/2016,Standard Class,TT-21460,OFF-ST-10002406,23.952,2,0.2,2.3952
1578,Ca-New-2016-154403,5/23/2016,5/27/2016,Standard Class,AP-10720,OFF-PA-10001526,4.98,1,0,2.4402
1579,Ca-New-2016-102456,2/27/2016,3/1/2016,First Class,DL-12865,OFF-AP-10004336,170.88,3,0,49.5552
1580,Ca-New-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,TEC-PH-10003012,307.98,2,0,89.3142
1581,Ca-New-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,FUR-TA-10002607,382.806,9,0.4,-153.1224
1582,Ca-New-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,OFF-ST-10000642,41.96,2,0,2.9372
1583,Ca-New-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,OFF-BI-10000545,1217.568,2,0.2,456.588
1584,Ca-New-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,FUR-FU-10002157,47.04,3,0,18.3456
1585,Ca-New-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,FUR-FU-10001706,6.16,2,0,2.9568
1586,Ca-New-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,TEC-PH-10000984,979.95,5,0,274.386
1587,Ca-New-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,OFF-PA-10001357,143.7,3,0,68.976
1588,Ca-New-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,OFF-FA-10000992,10.65,3,0,5.0055
1589,Ca-New-2015-131338,8/9/2015,8/12/2015,First Class,NP-18325,TEC-AC-10002600,247.8,4,0,34.692
1590,Ca-New-2016-109911,5/12/2016,5/16/2016,Standard Class,VG-21805,OFF-AR-10001662,10.96,4,0,2.9592
1591,US-2016-132423,4/15/2016,4/19/2016,Standard Class,MY-18295,OFF-AR-10001221,33.488,7,0.2,5.8604
1592,US-2016-132423,4/15/2016,4/19/2016,Standard Class,MY-18295,OFF-FA-10002988,8.04,5,0.2,2.9145
1593,Ca-New-2015-122826,6/23/2015,6/25/2015,Second Class,RD-19480,TEC-PH-10004830,201.568,4,0.2,22.6764
1595,Ca-New-2015-118423,3/24/2015,3/27/2015,First Class,DP-13390,FUR-BO-10000362,359.058,3,0.3,-35.9058
1602,Ca-New-2016-164672,5/8/2016,5/13/2016,Second Class,GB-14530,FUR-FU-10001488,211.96,2,0,42.392
1603,US-2016-132857,12/11/2016,12/17/2016,Standard Class,CA-12775,OFF-AR-10003251,6.672,3,0.2,1.668
1605,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,TEC-PH-10004700,39.96,5,0.2,12.987
1606,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,OFF-AR-10000823,5.46,3,0,1.5288
1607,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,OFF-AR-10004456,73.2,5,0,21.228
1608,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,OFF-BI-10000050,5.84,1,0.2,1.971
1609,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,OFF-PA-10002377,22.72,4,0,10.224
1610,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,OFF-BI-10000591,9.336,3,0.2,3.2676
1615,US-2016-113509,3/15/2016,3/19/2016,Standard Class,PL-18925,TEC-AC-10004855,83.976,3,0.2,-13.6461
1616,Ca-New-2015-130022,8/10/2015,8/16/2015,Standard Class,JK-16120,OFF-LA-10002787,3.75,1,0,1.8
1617,Ca-New-2015-130022,8/10/2015,8/16/2015,Standard Class,JK-16120,OFF-LA-10002043,41.4,4,0,19.872
1618,Ca-New-2015-130022,8/10/2015,8/16/2015,Standard Class,JK-16120,OFF-AR-10001915,29.79,3,0,12.5118
1619,US-2016-118780,9/10/2016,9/14/2016,Second Class,PN-18775,OFF-ST-10000352,59.48,2,0,8.922
1620,US-2016-118780,9/10/2016,9/14/2016,Second Class,PN-18775,OFF-PA-10000575,6.69,1,0,3.0774
1625,Ca-New-2015-157084,12/19/2015,12/24/2015,Standard Class,JG-15160,TEC-PH-10002922,675.96,5,0.2,84.495
1626,Ca-New-2015-157084,12/19/2015,12/24/2015,Standard Class,JG-15160,TEC-AC-10002049,1265.85,3,0,556.974
1627,Ca-New-2015-164539,11/16/2015,11/22/2015,Standard Class,PO-19180,OFF-AP-10002457,523.25,5,0,141.2775
1628,Ca-New-2015-143119,9/24/2015,9/30/2015,Standard Class,MC-17275,FUR-CH-10001270,517.5,6,0,155.25
1631,Ca-New-2016-106530,5/8/2016,5/8/2016,Same Day,CL-12565,OFF-ST-10002011,1006.056,3,0.2,88.0299
1632,Ca-New-2016-106530,5/8/2016,5/8/2016,Same Day,CL-12565,OFF-PA-10002986,10.688,2,0.2,3.7408
1633,Ca-New-2016-106530,5/8/2016,5/8/2016,Same Day,CL-12565,OFF-PA-10004451,10.368,2,0.2,3.6288
1634,Ca-New-2016-106530,5/8/2016,5/8/2016,Same Day,CL-12565,OFF-ST-10000649,25.12,2,0.2,1.57
1635,Ca-New-2016-106530,5/8/2016,5/8/2016,Same Day,CL-12565,TEC-AC-10001465,58.112,2,0.2,7.264
1639,Ca-New-2016-157266,5/26/2016,6/1/2016,Standard Class,TB-21280,OFF-PA-10002689,19.44,3,0,9.3312
1640,Ca-New-2016-157266,5/26/2016,6/1/2016,Standard Class,TB-21280,OFF-BI-10004728,9.64,2,0,4.4344
1641,Ca-New-2016-157266,5/26/2016,6/1/2016,Standard Class,TB-21280,OFF-PA-10004675,12.7,2,0,5.842
1642,Ca-New-2016-157266,5/26/2016,6/1/2016,Standard Class,TB-21280,FUR-FU-10000629,41.37,3,0,17.3754
1644,Ca-New-2015-111829,3/19/2015,3/20/2015,First Class,FH-14365,OFF-ST-10000142,1247.64,3,0,349.3392
1645,Ca-New-2015-111829,3/19/2015,3/20/2015,First Class,FH-14365,TEC-CO-10001766,3149.93,7,0,1480.4671
1646,Ca-New-2015-111829,3/19/2015,3/20/2015,First Class,FH-14365,OFF-PA-10004359,209.7,2,0,100.656
1647,Ca-New-2015-105221,11/1/2015,11/3/2015,First Class,VM-21685,TEC-AC-10002323,35.36,2,0.2,-3.094
1648,Ca-New-2015-105221,11/1/2015,11/3/2015,First Class,VM-21685,OFF-FA-10001135,3.168,2,0.2,-0.7128
1649,Ca-New-2015-120341,9/26/2015,9/29/2015,Second Class,SF-20200,OFF-BI-10004224,121.104,6,0.7,-100.92
1650,Ca-New-2015-120341,9/26/2015,9/29/2015,Second Class,SF-20200,TEC-PH-10003357,45.894,1,0.4,-9.1788
1664,Ca-New-2016-128531,11/24/2016,11/26/2016,Second Class,NS-18505,OFF-ST-10001325,41.92,5,0.2,3.668
1665,Ca-New-2016-128531,11/24/2016,11/26/2016,Second Class,NS-18505,TEC-AC-10002049,297.576,3,0.2,-7.4394
1666,Ca-New-2016-128531,11/24/2016,11/26/2016,Second Class,NS-18505,OFF-FA-10002676,4.344,3,0.2,0.8688
1667,Ca-New-2016-128531,11/24/2016,11/26/2016,Second Class,NS-18505,TEC-AC-10003023,94.992,2,0.2,-2.3748
1668,Ca-New-2016-128531,11/24/2016,11/26/2016,Second Class,NS-18505,OFF-PA-10000167,74.352,3,0.2,23.235
1669,Ca-New-2016-128531,11/24/2016,11/26/2016,Second Class,NS-18505,OFF-AR-10003405,14.04,3,0.2,1.5795
1670,US-2015-157154,1/10/2015,1/15/2015,Standard Class,MM-17920,FUR-TA-10001889,1018.104,4,0.4,-373.3048
1672,Ca-New-2016-107615,3/22/2016,3/25/2016,First Class,RB-19645,TEC-AC-10001013,58.58,2,0,19.3314
1674,Ca-New-2015-150560,12/11/2015,12/12/2015,First Class,SW-20455,OFF-LA-10003930,196.62,2,0,96.3438
1675,Ca-New-2015-143077,9/17/2015,9/21/2015,Standard Class,SF-20965,FUR-FU-10003535,21.936,2,0.6,-10.4196
1676,Ca-New-2015-143077,9/17/2015,9/21/2015,Standard Class,SF-20965,OFF-BI-10000088,6.588,3,0.8,-10.2114
1677,Ca-New-2016-122728,5/18/2016,5/24/2016,Standard Class,EB-13930,OFF-ST-10000604,104.28,3,0,26.07
1678,Ca-New-2016-122728,5/18/2016,5/24/2016,Standard Class,EB-13930,OFF-PA-10004040,17.94,3,0,8.7906
1683,US-2016-101497,9/29/2016,10/1/2016,Second Class,PS-18760,OFF-PA-10000176,18.97,1,0,9.1056
1684,Ca-New-2016-147585,11/7/2016,11/12/2016,Standard Class,CB-12535,FUR-FU-10002597,14.82,3,0,6.2244
1693,US-2016-154361,3/14/2016,3/19/2016,Standard Class,HZ-14950,FUR-FU-10004020,21.88,5,0.2,6.2905
1694,US-2016-158708,6/26/2016,6/29/2016,Second Class,AB-10255,TEC-AC-10003133,13.616,2,0.2,3.5742
1695,Ca-New-2015-156335,9/25/2015,9/28/2015,Second Class,PO-19195,TEC-AC-10002006,63.96,4,0,19.8276
1696,Ca-New-2015-156335,9/25/2015,9/28/2015,Second Class,PO-19195,OFF-BI-10003314,14.46,3,0,7.0854
1697,Ca-New-2015-156335,9/25/2015,9/28/2015,Second Class,PO-19195,TEC-PH-10002726,104.98,2,0,52.49
1698,Ca-New-2015-148376,12/27/2015,12/31/2015,Standard Class,AG-10900,OFF-AP-10000240,106.96,2,0,31.0184
1699,Ca-New-2015-148376,12/27/2015,12/31/2015,Standard Class,AG-10900,OFF-LA-10002381,21.56,7,0,10.3488
1701,Ca-New-2015-114069,7/13/2015,7/15/2015,Second Class,ND-18370,OFF-BI-10000320,11.808,2,0.2,4.2804
1702,Ca-New-2015-114069,7/13/2015,7/15/2015,Second Class,ND-18370,FUR-CH-10000595,1931.04,9,0.1,321.84
1703,Ca-New-2015-114069,7/13/2015,7/15/2015,Second Class,ND-18370,OFF-PA-10000349,9.96,2,0,4.6812
1705,Ca-New-2016-106306,3/8/2016,3/8/2016,Same Day,PG-18820,OFF-BI-10003676,9.702,3,0.7,-7.1148
1706,Ca-New-2015-100545,11/22/2015,11/26/2015,Standard Class,IM-15070,OFF-BI-10003638,11.61,2,0.7,-9.288
1713,Ca-New-2015-145401,1/30/2015,2/4/2015,Standard Class,JP-15520,OFF-PA-10004405,14.304,6,0.2,5.0064
1716,Ca-New-2016-154788,4/30/2016,5/4/2016,Standard Class,JL-15835,OFF-BI-10003314,7.712,2,0.2,2.7956
1717,Ca-New-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,OFF-AP-10001563,242.9,5,0,70.441
1718,Ca-New-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,OFF-ST-10004123,454.9,5,0,0
1719,Ca-New-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,FUR-FU-10002088,35.92,4,0,15.0864
1720,Ca-New-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,FUR-FU-10000010,39.76,8,0,12.3256
1721,Ca-New-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,OFF-BI-10002824,47.744,4,0.2,14.92
1722,US-2015-123218,12/20/2015,12/25/2015,Standard Class,KD-16345,TEC-PH-10001061,159.984,2,0.2,11.9988
1723,US-2015-123218,12/20/2015,12/25/2015,Standard Class,KD-16345,TEC-AC-10000736,255.968,4,0.2,51.1936
