order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
5629,Ca-New-2017-148810,6/26/2017,7/1/2017,Standard Class,DR-12880,FUR-CH-10001545,273.552,3,0.2,-13.6776
5628,Ca-New-2017-148810,6/26/2017,7/1/2017,Standard Class,DR-12880,OFF-LA-10004689,13.872,6,0.2,4.6818
5618,Ca-New-2017-125745,6/30/2017,7/4/2017,Standard Class,DV-13045,FUR-FU-10001591,19.52,2,0.2,5.368
5613,Ca-New-2017-121027,8/18/2017,8/22/2017,Standard Class,HW-14935,TEC-AC-10002253,1496.16,9,0,224.424
5612,Ca-New-2017-121027,8/18/2017,8/22/2017,Standard Class,HW-14935,TEC-AC-10002049,843.9,2,0,371.316
5610,Ca-New-2017-117198,8/31/2017,9-Jun-17,Standard Class,BG-11035,TEC-AC-10003033,659.9,2,0,217.767
561,Ca-New-2017-118731,11/20/2017,11/22/2017,Second Class,LP-17080,OFF-BI-10000069,84.056,7,0.2,27.3182
5608,Ca-New-2017-105193,3/25/2017,3/31/2017,Standard Class,JL-15835,OFF-AR-10001547,11.05,5,0,2.9835
560,Ca-New-2017-118731,11/20/2017,11/22/2017,Second Class,LP-17080,FUR-FU-10003347,42.6,3,0,16.614
5599,Ca-New-2017-151176,2/13/2017,2/20/2017,Standard Class,SV-20785,OFF-AR-10000614,10.71,3,0,2.7846
5598,Ca-New-2017-151176,2/13/2017,2/20/2017,Standard Class,SV-20785,OFF-SU-10001165,25.02,3,0,6.5052
5596,Ca-New-2017-160325,9/24/2017,9/24/2017,Same Day,BP-11095,TEC-PH-10001944,437.85,3,0,131.355
5595,Ca-New-2017-160325,9/24/2017,9/24/2017,Same Day,BP-11095,TEC-PH-10000984,391.98,2,0,109.7544
5594,US-2017-108014,11/19/2017,11/25/2017,Standard Class,JH-15430,OFF-BI-10003984,59.913,7,0.7,-45.9333
5587,Ca-New-2017-105333,11/30/2017,12/4/2017,Standard Class,VP-21730,OFF-ST-10001809,269.49,3,0,5.3898
5586,Ca-New-2017-105333,11/30/2017,12/4/2017,Standard Class,VP-21730,TEC-PH-10001468,546.06,3,0,163.818
5585,Ca-New-2017-105333,11/30/2017,12/4/2017,Standard Class,VP-21730,OFF-ST-10002182,83.56,4,0,1.6712
5582,Ca-New-2017-163818,10/4/2017,10/8/2017,Standard Class,PS-18970,FUR-FU-10000076,19.98,1,0,8.5914
5581,Ca-New-2017-137498,9/9/2017,9/14/2017,Second Class,LC-17050,OFF-PA-10000143,47.52,9,0,22.8096
5580,Ca-New-2017-137498,9/9/2017,9/14/2017,Second Class,LC-17050,FUR-CH-10003833,243.92,5,0.2,-15.245
5579,Ca-New-2017-137498,9/9/2017,9/14/2017,Second Class,LC-17050,OFF-AR-10003829,6.56,2,0,1.9024
5571,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,TEC-PH-10001527,34.36,1,0.2,-7.3015
5570,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,OFF-PA-10001934,15.552,3,0.2,5.6376
5569,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,TEC-CO-10001449,959.984,2,0.2,335.9944
5568,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,FUR-CH-10003606,89.768,1,0.3,-2.5648
5567,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,OFF-AR-10003338,29.76,5,0.2,1.86
5566,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,TEC-MA-10002109,209.986,2,0.3,8.9994
5565,Ca-New-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,OFF-AR-10000799,19.456,4,0.2,2.1888
5564,Ca-New-2017-133263,3/31/2017,4/2/2017,Second Class,JE-15610,OFF-BI-10000474,64.12,4,0,30.7776
5563,Ca-New-2017-133263,3/31/2017,4/2/2017,Second Class,JE-15610,TEC-CO-10001449,2999.95,5,0,1439.976
5562,Ca-New-2017-133263,3/31/2017,4/2/2017,Second Class,JE-15610,OFF-BI-10001153,34.54,1,0,17.27
5556,Ca-New-2017-116113,10/2/2017,10/6/2017,Second Class,JW-15220,FUR-FU-10002963,10.16,2,0,3.4544
555,Ca-New-2017-100650,6/29/2017,7/3/2017,Second Class,DK-13225,OFF-ST-10001780,1295.78,2,0,310.9872
5548,Ca-New-2017-151008,9/7/2017,9/8/2017,First Class,JM-16195,TEC-PH-10002807,126.56,4,0.2,47.46
5547,Ca-New-2017-151008,9/7/2017,9/8/2017,First Class,JM-16195,FUR-FU-10002396,25.16,2,0,10.5672
5546,Ca-New-2017-102967,9/22/2017,9/26/2017,Standard Class,MG-17890,OFF-ST-10001590,67.4,5,0,17.524
5542,US-2017-150595,5/22/2017,5/26/2017,Standard Class,LE-16810,OFF-SU-10000381,22.344,3,0.2,2.5137
5541,US-2017-150595,5/22/2017,5/26/2017,Standard Class,LE-16810,OFF-BI-10003274,1.592,2,0.8,-2.6268
5540,US-2017-150595,5/22/2017,5/26/2017,Standard Class,LE-16810,FUR-CH-10000513,181.986,2,0.3,-54.5958
554,Ca-New-2017-101945,11/24/2017,11/28/2017,Standard Class,GT-14710,OFF-FA-10004248,10.824,3,0.2,2.5707
5531,Ca-New-2017-160885,12/2/2017,12/6/2017,Standard Class,JK-16090,TEC-PH-10001795,2479.96,4,0,743.988
5530,Ca-New-2017-136609,8/6/2017,8/11/2017,Standard Class,TB-21355,OFF-PA-10004381,115.296,3,0.2,40.3536
553,Ca-New-2017-112774,9/11/2017,9/12/2017,First Class,RC-19960,FUR-FU-10003039,34.504,1,0.2,6.0382
5527,Ca-New-2017-166933,4/24/2017,4/28/2017,Standard Class,MG-17890,OFF-FA-10002676,1.81,1,0,0.6516
5526,Ca-New-2017-154501,4/30/2017,5/5/2017,Standard Class,EA-14035,OFF-AR-10002804,9.78,2,0,4.0098
5522,Ca-New-2017-117667,12/4/2017,12/9/2017,Standard Class,MS-17980,TEC-AC-10000580,255.968,4,0.2,-28.7964
5521,Ca-New-2017-117667,12/4/2017,12/9/2017,Standard Class,MS-17980,OFF-PA-10002709,23.92,5,0.2,8.671
5520,Ca-New-2017-117667,12/4/2017,12/9/2017,Standard Class,MS-17980,OFF-AR-10000716,13.392,3,0.2,3.1806
5519,Ca-New-2017-117667,12/4/2017,12/9/2017,Standard Class,MS-17980,FUR-FU-10004093,54.768,2,0.2,6.846
5518,Ca-New-2017-117667,12/4/2017,12/9/2017,Standard Class,MS-17980,FUR-CH-10004540,239.96,10,0.3,-10.284
5511,US-2017-152569,5/15/2017,5/20/2017,Standard Class,JD-16015,TEC-PH-10002185,11.12,2,0.2,3.475
5510,US-2017-152569,5/15/2017,5/20/2017,Standard Class,JD-16015,OFF-PA-10001736,56.704,2,0.2,19.1376
5506,Ca-New-2017-127782,11/2/2017,11/6/2017,Standard Class,TH-21115,TEC-PH-10001817,859.2,4,0.4,-186.16
5505,Ca-New-2017-127782,11/2/2017,11/6/2017,Standard Class,TH-21115,OFF-EN-10003845,8.856,3,0.2,2.8782
5504,Ca-New-2017-127782,11/2/2017,11/6/2017,Standard Class,TH-21115,OFF-AP-10001962,20.136,3,0.2,1.2585
5503,Ca-New-2017-127782,11/2/2017,11/6/2017,Standard Class,TH-21115,FUR-FU-10001847,3.312,1,0.2,0.6624
5502,Ca-New-2017-164378,7/15/2017,7/18/2017,Second Class,MM-18055,OFF-PA-10004519,8.96,2,0,4.3904
5501,Ca-New-2017-164378,7/15/2017,7/18/2017,Second Class,MM-18055,FUR-CH-10002084,664.146,6,0.1,88.5528
5500,Ca-New-2017-164378,7/15/2017,7/18/2017,Second Class,MM-18055,TEC-AC-10004708,41.9,2,0,8.799
5499,Ca-New-2017-164378,7/15/2017,7/18/2017,Second Class,MM-18055,OFF-LA-10000634,7.83,3,0,3.6018
5498,Ca-New-2017-164378,7/15/2017,7/18/2017,Second Class,MM-18055,OFF-AR-10001177,6.56,2,0,1.9024
5497,Ca-New-2017-117821,6/12/2017,6/16/2017,Standard Class,HG-15025,TEC-AC-10004469,63.92,2,0.2,19.176
5492,Ca-New-2017-164098,1/26/2017,1/27/2017,First Class,CG-12520,OFF-ST-10000615,18.16,2,0.2,1.816
5491,Ca-New-2017-134495,4/1/2017,4/4/2017,Second Class,BF-11020,FUR-CH-10003774,218.352,3,0.2,-19.1058
5490,Ca-New-2017-134495,4/1/2017,4/4/2017,Second Class,BF-11020,OFF-AP-10002222,20.808,3,0.2,1.8207
5489,Ca-New-2017-134495,4/1/2017,4/4/2017,Second Class,BF-11020,OFF-LA-10000262,6.264,3,0.2,2.0358
5488,Ca-New-2017-134495,4/1/2017,4/4/2017,Second Class,BF-11020,TEC-PH-10004897,23.976,3,0.2,-5.6943
5485,Ca-New-2017-148999,1/30/2017,2/4/2017,Standard Class,EB-13870,FUR-CH-10002044,419.136,4,0.2,-68.1096
5484,Ca-New-2017-105487,10/8/2017,10/14/2017,Standard Class,CS-12250,OFF-ST-10002301,40.68,2,0,0.4068
5483,Ca-New-2017-105487,10/8/2017,10/14/2017,Standard Class,CS-12250,TEC-AC-10003610,239.96,4,0,115.1808
5482,Ca-New-2017-105487,10/8/2017,10/14/2017,Standard Class,CS-12250,TEC-AC-10002305,36,2,0,6.48
5481,Ca-New-2017-105487,10/8/2017,10/14/2017,Standard Class,CS-12250,TEC-PH-10001336,103.192,1,0.2,11.6091
548,Ca-New-2017-162929,11/19/2017,11/22/2017,First Class,AS-10135,OFF-PA-10002986,13.36,2,0,6.4128
5478,Ca-New-2017-169691,6/15/2017,6/18/2017,First Class,Dp-13240,OFF-PA-10003022,17.94,3,0,8.7906
5477,Ca-New-2017-169691,6/15/2017,6/18/2017,First Class,Dp-13240,OFF-ST-10001291,84.55,5,0,22.8285
5476,Ca-New-2017-169691,6/15/2017,6/18/2017,First Class,Dp-13240,OFF-LA-10002312,44.4,3,0,22.2
5475,Ca-New-2017-121741,12/26/2017,12/26/2017,Same Day,YC-21895,OFF-ST-10004459,750.68,2,0,37.534
5474,Ca-New-2017-116946,12/19/2017,12/23/2017,Standard Class,TS-21505,FUR-BO-10000468,102.018,7,0.7,-183.6324
5473,Ca-New-2017-116946,12/19/2017,12/23/2017,Standard Class,TS-21505,OFF-ST-10002554,78.256,2,0.2,-17.6076
5472,Ca-New-2017-116946,12/19/2017,12/23/2017,Standard Class,TS-21505,FUR-FU-10000320,13.36,5,0.2,4.008
547,Ca-New-2017-162929,11/19/2017,11/22/2017,First Class,AS-10135,OFF-BI-10000404,41.28,6,0.2,13.932
5462,Ca-New-2017-101574,9/28/2017,10/4/2017,Standard Class,BD-11725,FUR-FU-10001706,9.24,3,0,4.4352
5460,Ca-New-2017-116680,9/4/2017,9/6/2017,Second Class,PK-19075,FUR-TA-10001771,1478.272,8,0.2,92.392
5459,Ca-New-2017-116680,9/4/2017,9/6/2017,Second Class,PK-19075,OFF-BI-10004022,13.344,6,0.2,4.3368
5458,Ca-New-2017-130631,12/29/2017,1/2/2018,Standard Class,BS-11755,FUR-FU-10004093,68.46,2,0,20.538
5457,Ca-New-2017-130631,12/29/2017,1/2/2018,Standard Class,BS-11755,OFF-FA-10000089,19.6,5,0,9.604
5456,Ca-New-2017-160962,4/28/2017,5/2/2017,Standard Class,MC-17605,OFF-AR-10003056,6.848,2,0.2,0.7704
5455,Ca-New-2017-160962,4/28/2017,5/2/2017,Standard Class,MC-17605,OFF-ST-10001325,8.384,1,0.2,0.7336
5454,US-2017-108700,5/19/2017,5/23/2017,Standard Class,PJ-18835,OFF-PA-10004733,38.016,6,0.2,13.7808
5442,Ca-New-2017-155929,9/9/2017,9/13/2017,Standard Class,AI-10855,OFF-PA-10000859,6.368,2,0.2,2.388
5441,US-2017-153633,11/13/2017,11/18/2017,Second Class,TC-21295,OFF-AR-10002335,2.064,1,0.2,0.1548
5434,Ca-New-2017-129707,4/25/2017,4/29/2017,Standard Class,LH-16750,OFF-AR-10000246,8.896,4,0.2,0.6672
5433,Ca-New-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,OFF-BI-10002799,6.216,4,0.7,-4.9728
5432,Ca-New-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,OFF-PA-10002195,4.064,1,0.2,1.3716
5431,Ca-New-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,OFF-AP-10000938,161.568,2,0.2,16.1568
5425,US-2017-120649,1/20/2017,1/26/2017,Standard Class,JF-15490,OFF-AR-10001545,3.52,2,0,1.0208
5424,Ca-New-2017-103009,11/3/2017,11/5/2017,Second Class,PJ-18835,OFF-PA-10001215,26.4,5,0,11.88
5423,US-2016-163258,12/29/2016,1/2/2017,Standard Class,PF-19225,OFF-BI-10000138,11.232,3,0.2,3.9312
5417,US-2017-125647,9/23/2017,9/28/2017,Standard Class,LC-16870,TEC-PH-10004188,39.984,2,0.2,-8.9964
5416,US-2017-125647,9/23/2017,9/28/2017,Standard Class,LC-16870,OFF-PA-10004888,20.736,4,0.2,7.2576
5415,US-2017-125647,9/23/2017,9/28/2017,Standard Class,LC-16870,OFF-AP-10000390,73.176,6,0.8,-197.5752
5413,Ca-New-2017-166856,9/18/2017,9/22/2017,Standard Class,TS-21505,TEC-AC-10004992,101.34,3,0,8.1072
5412,Ca-New-2017-166856,9/18/2017,9/22/2017,Standard Class,TS-21505,OFF-BI-10002012,10.08,7,0.2,3.528
5411,Ca-New-2017-108854,12/8/2017,12/14/2017,Standard Class,DM-13345,OFF-ST-10001837,42.76,1,0,11.1176
5410,Ca-New-2017-108854,12/8/2017,12/14/2017,Standard Class,DM-13345,OFF-BI-10001670,90.48,3,0.2,33.93
5409,Ca-New-2017-108854,12/8/2017,12/14/2017,Standard Class,DM-13345,OFF-BI-10002854,22.424,1,0.2,8.409
5408,Ca-New-2017-108854,12/8/2017,12/14/2017,Standard Class,DM-13345,OFF-PA-10003022,87.92,4,0,40.4432
5404,Ca-New-2017-123043,8/24/2017,8/29/2017,Standard Class,AH-10195,OFF-BI-10000138,3.744,1,0.2,1.3104
5403,Ca-New-2017-123043,8/24/2017,8/29/2017,Standard Class,AH-10195,OFF-BI-10003910,24.672,4,0.2,7.71
5402,Ca-New-2017-132262,9/21/2017,9/23/2017,First Class,ML-18265,TEC-AC-10000303,79.98,2,0,26.3934
5401,Ca-New-2017-132262,9/21/2017,9/23/2017,First Class,ML-18265,TEC-AC-10000158,71.98,2,0,15.1158
5391,Ca-New-2017-163874,11/10/2017,11/12/2017,Second Class,NC-18535,OFF-BI-10000088,26.352,3,0.2,9.5526
5390,Ca-New-2017-164707,2/18/2017,2/21/2017,Second Class,CV-12805,OFF-LA-10004345,9.82,2,0,4.8118
5389,Ca-New-2017-164707,2/18/2017,2/21/2017,Second Class,CV-12805,TEC-AC-10004864,109.53,3,0,47.0979
5388,Ca-New-2017-164707,2/18/2017,2/21/2017,Second Class,CV-12805,TEC-PH-10001924,167.976,3,0.2,10.4985
5387,Ca-New-2017-152786,3/12/2017,3/17/2017,Standard Class,GA-14725,OFF-BI-10000829,40.41,9,0,18.5886
5386,Ca-New-2017-161410,6/26/2017,7/3/2017,Standard Class,CC-12220,TEC-PH-10000673,545.916,15,0.4,72.7888
5385,Ca-New-2017-161410,6/26/2017,7/3/2017,Standard Class,CC-12220,TEC-PH-10001760,358.2,3,0.4,41.79
5377,Ca-New-2017-134152,5/27/2017,5/31/2017,Standard Class,RP-19855,OFF-AR-10004062,31.44,3,0,7.86
5376,Ca-New-2017-134152,5/27/2017,5/31/2017,Standard Class,RP-19855,TEC-AC-10004510,98.16,6,0,9.816
5372,US-2017-136721,4/8/2017,4/12/2017,Standard Class,NH-18610,FUR-FU-10004188,306.9,3,0,79.794
5371,US-2017-136721,4/8/2017,4/12/2017,Standard Class,NH-18610,FUR-FU-10004665,273.96,2,0,71.2296
5370,Ca-New-2017-147403,9/10/2017,9/13/2017,First Class,KH-16630,OFF-PA-10003302,85.056,3,0.2,28.7064
537,US-2017-122637,9/3/2017,9/8/2017,Second Class,EP-13915,OFF-BI-10002429,42.616,7,0.8,-68.1856
5369,Ca-New-2017-158071,6/10/2017,6/15/2017,Standard Class,BD-11320,OFF-ST-10001228,15.58,1,0,3.895
5368,Ca-New-2017-158071,6/10/2017,6/15/2017,Standard Class,BD-11320,OFF-LA-10004689,11.56,4,0,5.4332
5367,Ca-New-2017-158071,6/10/2017,6/15/2017,Standard Class,BD-11320,TEC-PH-10002923,88.776,3,0.2,7.7679
5364,Ca-New-2016-122017,12/29/2016,1/2/2017,Standard Class,CD-11920,OFF-AP-10001293,81.96,2,0,22.9488
5363,Ca-New-2016-122017,12/29/2016,1/2/2017,Standard Class,CD-11920,FUR-FU-10000672,70.56,6,0,23.9904
5362,Ca-New-2017-100951,6/9/2017,6/10/2017,First Class,NC-18625,OFF-ST-10001496,720.76,5,0.2,54.057
5361,US-2017-126060,4/14/2017,4/18/2017,Standard Class,DW-13585,FUR-BO-10003433,198.272,8,0.2,-32.2192
5351,US-2017-103814,12/9/2017,12/16/2017,Standard Class,LH-16900,OFF-PA-10001019,143.856,9,0.2,48.5514
5348,Ca-New-2017-108539,3/21/2017,3/23/2017,Second Class,SC-20725,OFF-BI-10001031,8.544,2,0.2,2.8836
5347,Ca-New-2017-108539,3/21/2017,3/23/2017,Second Class,SC-20725,OFF-BI-10003981,10.896,3,0.2,3.9498
5346,Ca-New-2017-108539,3/21/2017,3/23/2017,Second Class,SC-20725,OFF-ST-10003208,725.84,4,0,210.4936
5338,Ca-New-2017-111577,10/16/2017,10/21/2017,Standard Class,AJ-10780,OFF-PA-10000062,307.776,7,0.2,111.5688
533,US-2017-129441,9/7/2017,9/11/2017,Standard Class,JC-15340,FUR-FU-10000448,47.94,3,0,2.397
5324,Ca-New-2017-134439,9/18/2017,9/23/2017,Second Class,TM-21010,OFF-PA-10004082,15.96,2,0,7.98
5323,US-2017-162558,10/2/2017,10/5/2017,First Class,Dp-13240,FUR-FU-10003691,19.76,2,0.2,5.928
5322,US-2017-162558,10/2/2017,10/5/2017,First Class,Dp-13240,OFF-BI-10003984,34.236,4,0.7,-26.2476
5321,US-2017-162558,10/2/2017,10/5/2017,First Class,Dp-13240,FUR-TA-10000198,2314.116,7,0.4,-1002.7836
5320,US-2017-162558,10/2/2017,10/5/2017,First Class,Dp-13240,OFF-BI-10000977,27.36,3,0.7,-21.888
5319,US-2017-162558,10/2/2017,10/5/2017,First Class,Dp-13240,OFF-PA-10003172,20.736,4,0.2,7.2576
5318,US-2017-162558,10/2/2017,10/5/2017,First Class,Dp-13240,FUR-FU-10004864,9.656,1,0.2,1.5691
5317,US-2017-162558,10/2/2017,10/5/2017,First Class,Dp-13240,FUR-FU-10002364,11.808,2,0.2,1.3284
5315,Ca-New-2017-137876,4/30/2017,5/5/2017,Standard Class,DJ-13510,OFF-EN-10001219,30.56,4,0,14.9744
5314,Ca-New-2017-137876,4/30/2017,5/5/2017,Standard Class,DJ-13510,FUR-FU-10000222,64.96,2,0,21.4368
5311,Ca-New-2017-131254,11/19/2017,11/21/2017,First Class,NC-18415,OFF-BI-10003527,1525.188,6,0.8,-2287.782
5310,Ca-New-2017-131254,11/19/2017,11/21/2017,First Class,NC-18415,OFF-AR-10003876,13.04,5,0.2,3.912
5309,Ca-New-2017-131254,11/19/2017,11/21/2017,First Class,NC-18415,FUR-CH-10003774,191.058,3,0.3,-46.3998
5298,Ca-New-2017-108791,7/27/2017,7/31/2017,Standard Class,TM-21490,TEC-PH-10002660,543.92,8,0,135.98
5297,Ca-New-2017-108791,7/27/2017,7/31/2017,Standard Class,TM-21490,FUR-FU-10004018,14.89,1,0,4.0203
5296,Ca-New-2017-142174,3/4/2017,3/9/2017,Standard Class,DP-13000,OFF-PA-10000806,89.568,2,0.2,32.4684
5295,Ca-New-2017-144883,8/15/2017,8/19/2017,Standard Class,BO-11350,OFF-LA-10000305,50.4,8,0,23.184
5293,Ca-New-2017-151218,6/20/2017,6/23/2017,First Class,PJ-19015,OFF-ST-10004835,4.464,1,0.2,0.3348
5289,US-2017-136784,4/30/2017,5/5/2017,Standard Class,AD-10180,OFF-PA-10000675,163.96,4,0,80.3404
5288,Ca-New-2017-105991,5/5/2017,5/6/2017,First Class,LH-17020,FUR-BO-10004467,89.991,3,0.7,-152.9847
5287,Ca-New-2017-105991,5/5/2017,5/6/2017,First Class,LH-17020,OFF-BI-10003274,9.552,8,0.7,-7.3232
5286,Ca-New-2017-105991,5/5/2017,5/6/2017,First Class,LH-17020,OFF-EN-10002600,21.24,9,0.2,7.434
5281,Ca-New-2017-152709,10/7/2017,10/12/2017,Standard Class,DB-13210,OFF-ST-10001837,85.52,2,0,22.2352
5280,US-2017-104094,9/7/2017,9/11/2017,Standard Class,AG-10675,TEC-AC-10002134,13.48,1,0,1.8872
528,Ca-New-2017-113558,10/21/2017,10/26/2017,Standard Class,PH-18790,FUR-FU-10001756,45.696,3,0.2,5.1408
5277,Ca-New-2017-147333,12/14/2017,12/20/2017,Standard Class,KL-16555,TEC-AC-10003038,44.75,5,0,8.5025
5276,Ca-New-2017-147333,12/14/2017,12/20/2017,Standard Class,KL-16555,TEC-AC-10004469,159.8,4,0,70.312
5273,Ca-New-2017-125913,1/16/2017,1/16/2017,Same Day,JO-15145,FUR-TA-10001520,399.672,7,0.2,-14.9877
5272,Ca-New-2017-125913,1/16/2017,1/16/2017,Same Day,JO-15145,FUR-FU-10001487,27.92,4,0,8.0968
5271,Ca-New-2017-144484,9/11/2017,9/11/2017,Same Day,CB-12025,OFF-AP-10004487,406.6,5,0,113.848
5270,Ca-New-2017-144484,9/11/2017,9/11/2017,Same Day,CB-12025,FUR-FU-10000260,32.36,4,0,11.6496
527,Ca-New-2017-113558,10/21/2017,10/26/2017,Standard Class,PH-18790,FUR-CH-10003379,683.952,3,0.2,42.747
5269,US-2017-114657,11/16/2017,11/21/2017,Standard Class,MH-18115,TEC-MA-10003173,52.44,4,0,24.1224
5268,Ca-New-2017-147452,9/30/2017,10/3/2017,First Class,CS-11845,OFF-AP-10001626,3.89,1,0,1.0114
5267,Ca-New-2017-147452,9/30/2017,10/3/2017,First Class,CS-11845,OFF-PA-10004039,167.94,3,0,82.2906
5266,Ca-New-2017-147452,9/30/2017,10/3/2017,First Class,CS-11845,OFF-PA-10001838,11.76,2,0,5.7624
5260,Ca-New-2017-158722,10/20/2017,10/26/2017,Standard Class,MA-17560,OFF-PA-10000176,45.528,3,0.2,15.9348
5259,US-2017-115595,10/9/2017,10/11/2017,First Class,XP-21865,OFF-PA-10001745,35.2,5,0,16.544
5258,US-2017-114034,1/3/2017,1/8/2017,Standard Class,DL-13315,OFF-PA-10004735,38.88,6,0,18.6624
5249,US-2017-110989,11/3/2017,11/5/2017,Second Class,EJ-14155,TEC-AC-10002345,43.5,3,0,10.875
5243,Ca-New-2017-146367,8/4/2017,8/8/2017,Standard Class,HM-14860,OFF-BI-10002827,3.318,3,0.8,-5.6406
5235,Ca-New-2017-131037,8/22/2017,8/23/2017,First Class,TM-21490,FUR-TA-10001768,210.008,1,0.2,2.6251
5233,Ca-New-2017-124436,3/19/2017,3/22/2017,Second Class,SA-20830,OFF-BI-10000343,27.496,7,0.2,9.2799
5232,Ca-New-2017-124436,3/19/2017,3/22/2017,Second Class,SA-20830,FUR-FU-10001185,30.93,1,0,12.6813
5231,Ca-New-2017-124436,3/19/2017,3/22/2017,Second Class,SA-20830,FUR-TA-10001095,697.16,5,0.2,8.7145
5230,Ca-New-2017-124436,3/19/2017,3/22/2017,Second Class,SA-20830,OFF-BI-10001553,14.624,2,0.2,5.1184
523,Ca-New-2017-145142,1/23/2017,1/25/2017,First Class,MC-17605,FUR-TA-10001857,210.98,2,0,21.098
5225,US-2017-109582,9/12/2017,9/17/2017,Second Class,JM-15865,OFF-PA-10004071,166.44,3,0,79.8912
5224,Ca-New-2017-117401,5/18/2017,5/22/2017,Second Class,PP-18955,OFF-BI-10001267,43.19,7,0,20.7312
5223,Ca-New-2017-117401,5/18/2017,5/22/2017,Second Class,PP-18955,TEC-PH-10003555,114.95,5,0,2.299
5222,Ca-New-2017-117401,5/18/2017,5/22/2017,Second Class,PP-18955,OFF-AP-10000938,706.86,7,0,197.9208
5220,Ca-New-2017-145653,9/1/2017,9/1/2017,Same Day,CA-12775,FUR-CH-10004875,498.26,7,0,134.5302
5219,Ca-New-2017-167080,6/10/2017,6/14/2017,Standard Class,LC-16930,OFF-AR-10001868,8.4,5,0,4.2
5218,Ca-New-2017-134635,4/15/2017,4/17/2017,Second Class,NS-18640,OFF-PA-10002254,79.14,3,0,36.4044
5217,US-2017-159562,9/9/2017,9/15/2017,Standard Class,JB-16000,OFF-EN-10000461,17.48,2,0,8.2156
5192,US-2017-141943,5/5/2017,5/9/2017,Standard Class,DK-12985,OFF-EN-10003448,23.16,2,0,11.58
5191,US-2017-136679,11/14/2017,11/18/2017,Standard Class,XP-21865,OFF-AR-10003582,45.04,2,0.2,4.504
5190,US-2017-136679,11/14/2017,11/18/2017,Standard Class,XP-21865,TEC-AC-10004855,167.952,6,0.2,-27.2922
519,Ca-New-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,OFF-ST-10004459,1126.02,3,0,56.301
5185,Ca-New-2017-163335,9/24/2017,9/27/2017,First Class,AG-10675,OFF-BI-10002827,38.71,7,0,17.8066
5184,Ca-New-2017-163335,9/24/2017,9/27/2017,First Class,AG-10675,OFF-ST-10000885,40.29,3,0,10.0725
5183,Ca-New-2017-108749,9/12/2017,9/15/2017,First Class,DJ-13510,OFF-BI-10003707,45.78,3,0,22.89
5182,Ca-New-2017-108749,9/12/2017,9/15/2017,First Class,DJ-13510,OFF-PA-10003797,45.36,7,0,21.7728
518,Ca-New-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,OFF-PA-10001667,11.96,2,0,5.382
5176,Ca-New-2017-106432,10/19/2017,10/24/2017,Standard Class,CA-12265,FUR-BO-10004360,328.3992,3,0.32,-91.7586
5175,Ca-New-2017-106432,10/19/2017,10/24/2017,Standard Class,CA-12265,OFF-BI-10002799,2.072,2,0.8,-3.5224
517,Ca-New-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,OFF-ST-10004507,51.45,3,0,13.8915
516,Ca-New-2017-127432,1/22/2017,1/27/2017,Standard Class,AD-10180,TEC-CO-10003236,2999.95,5,0,1379.977
5159,Ca-New-2017-163006,6/30/2017,7/4/2017,Second Class,GH-14410,FUR-FU-10003799,14.224,2,0.6,-10.3124
5158,Ca-New-2017-163006,6/30/2017,7/4/2017,Second Class,GH-14410,FUR-CH-10000229,569.058,3,0.3,-178.8468
5157,Ca-New-2017-163006,6/30/2017,7/4/2017,Second Class,GH-14410,TEC-PH-10002584,1001.584,2,0.2,125.198
5152,Ca-New-2017-169929,9/25/2017,9/28/2017,First Class,LS-17200,OFF-ST-10002352,39.9,5,0,10.374
5151,Ca-New-2017-125101,3/6/2017,3/10/2017,Second Class,SH-19975,OFF-ST-10000675,67.78,2,0,16.945
515,Ca-New-2017-163405,12/21/2017,12/25/2017,Standard Class,BN-11515,OFF-AR-10001246,5.88,2,0,1.7052
5149,Ca-New-2017-128734,12/24/2017,12/31/2017,Standard Class,JL-15175,FUR-CH-10001394,842.376,3,0.2,105.297
5148,Ca-New-2017-128734,12/24/2017,12/31/2017,Standard Class,JL-15175,FUR-FU-10001731,8.544,4,0.2,1.9224
5147,Ca-New-2017-161333,2/2/2017,2/7/2017,Standard Class,JL-15835,OFF-AP-10000252,46.8,4,0,16.38
5146,Ca-New-2017-161333,2/2/2017,2/7/2017,Standard Class,JL-15835,OFF-ST-10000464,139.04,4,0,38.9312
5145,Ca-New-2017-161333,2/2/2017,2/7/2017,Standard Class,JL-15835,FUR-FU-10003039,86.26,2,0,29.3284
